t_s,distance_m,pace_s,spm,hr,segment
619.4,4963.3,117.1,81,,1
620.1,4969.6,117.6,81,,1
620.9,4975.8,117.6,81,,1
621.6,4982.2,118.7,80,,1
622.4,4988.5,119.0,80,,1
623.1,4994.8,119.0,80,,1
623.9,5001.3,119.0,80,,1
624.6,5007.5,118.1,81,,1
625.4,5014.0,118.1,81,,1
626.1,5020.2,117.6,81,,1
626.9,5026.6,117.6,81,,1
627.6,5032.8,118.3,80,,1
628.4,5039.3,118.3,80,,1
629.1,5045.6,118.7,80,,1
629.8,5051.8,118.7,80,,1
630.6,5058.1,118.1,80,,1
631.3,5064.5,118.1,80,,1
632.1,5071.1,117.7,81,,1
632.8,5077.3,117.7,81,,1
633.5,5083.5,117.5,81,,1
634.3,5089.8,117.2,80,,1
635.0,5096.1,117.2,80,,1
635.8,5102.5,117.2,80,,1
636.6,5108.9,120.6,77,,1
637.4,5115.2,120.6,77,,1
638.2,5121.4,125.3,75,,1
639.0,5127.8,125.3,75,,1
639.8,5134.1,127.2,74,,1
640.6,5140.4,127.2,74,,1
641.4,5146.9,127.2,75,,1
642.2,5153.2,127.2,75,,1
643.0,5159.4,126.6,76,,1
643.8,5165.8,126.6,76,,1
644.6,5172.4,124.9,77,,1
645.3,5178.4,124.9,77,,1
646.1,5184.7,124.2,77,,1
646.9,5191.2,124.2,77,,1
647.7,5197.4,123.5,78,,1
648.4,5203.7,123.5,78,,1
649.2,5210.1,122.3,78,,1
650.0,5216.5,121.6,79,,1
650.7,5222.9,121.6,79,,1
651.5,5229.1,121.6,79,,1
652.3,5235.5,120.3,79,,1
653.0,5242.0,120.3,79,,1
653.8,5248.2,121.1,78,,1
654.5,5254.5,121.1,78,,1
655.3,5260.8,119.4,80,,1
656.0,5267.0,119.4,80,,1
656.7,5273.5,117.4,81,,1
657.5,5279.8,117.4,81,,1
658.2,5286.2,117.7,80,,1
659.0,5292.5,117.7,80,,1
659.7,5298.8,118.4,81,,1
660.5,5305.0,118.4,81,,1
661.2,5311.4,119.4,79,,1
662.0,5317.7,119.4,79,,1
662.8,5324.2,119.7,79,,1
663.6,5330.6,119.7,79,,1
664.4,5336.9,123.3,76,,1
665.1,5343.1,125.2,77,,1
665.9,5349.5,125.2,77,,1
666.7,5355.8,125.2,77,,1
667.5,5362.0,124.3,76,,1
668.3,5368.3,124.3,76,,1
669.1,5374.8,124.5,77,,1
669.8,5381.0,124.5,77,,1
670.6,5387.3,125.0,76,,1
671.4,5393.7,125.0,76,,1
672.2,5400.0,126.3,75,,1
673.0,5406.3,126.3,75,,1
673.8,5412.8,125.7,75,,1
674.6,5419.0,125.7,75,,1
675.4,5425.5,125.2,76,,1
676.2,5431.8,125.2,76,,1
677.0,5438.2,124.5,76,,1
677.7,5444.3,124.5,76,,1
678.5,5450.6,124.5,76,,1
679.3,5457.0,124.5,76,,1
680.1,5463.4,124.5,76,,1
680.9,5469.8,124.5,76,,1
681.7,5476.1,124.5,76,,1
682.5,5482.3,124.5,76,,1
683.2,5488.6,124.3,76,,1
684.0,5495.0,124.3,76,,1
684.8,5501.3,123.9,77,,1
685.6,5507.9,123.9,77,,1
686.4,5514.2,124.5,77,,1
687.2,5520.4,124.5,77,,1
687.9,5526.8,124.0,78,,1
688.7,5533.0,124.0,78,,1
689.4,5539.3,121.8,80,,1
690.2,5545.7,121.8,80,,1
691.0,5552.1,119.1,80,,1
691.7,5558.3,119.1,80,,1
692.5,5564.7,119.2,80,,1
693.2,5571.1,119.2,80,,1
694.0,5577.4,120.1,79,,1
694.7,5583.6,120.1,79,,1
695.5,5590.2,120.3,79,,1
696.2,5596.4,120.3,79,,1
697.0,5602.6,119.5,80,,1
697.7,5608.9,119.5,80,,1
698.5,5615.4,118.6,80,,1
699.2,5621.6,118.5,80,,1
700.0,5628.1,118.5,80,,1
700.8,5634.3,118.5,80,,1
701.5,5640.6,120.9,78,,1
702.3,5647.1,120.9,78,,1
703.1,5653.4,121.7,79,,1
703.8,5659.7,121.7,79,,1
704.6,5665.9,120.5,80,,1
705.3,5672.3,120.5,80,,1
706.1,5678.6,120.4,79,,1
706.9,5685.1,120.4,79,,1
707.6,5691.3,120.7,79,,1
708.4,5697.6,120.7,79,,1
709.2,5703.9,122.3,78,,1
710.0,5710.4,122.3,78,,1
710.7,5716.6,122.4,78,,1
711.5,5723.1,122.4,78,,1
712.3,5729.5,122.1,78,,1
713.0,5735.7,122.1,78,,1
713.8,5741.9,120.9,78,,1
714.5,5748.3,120.9,78,,1
715.3,5754.7,121.4,78,,1
716.1,5761.2,121.4,78,,1
716.8,5767.3,120.3,79,,1
717.6,5773.7,120.1,79,,1
718.3,5779.9,120.1,79,,1
719.1,5786.4,120.1,79,,1
719.8,5792.6,118.9,80,,1
720.6,5799.0,118.9,80,,1
721.4,5805.4,119.8,79,,1
722.1,5811.6,119.8,79,,1
722.9,5817.9,120.1,79,,1
723.6,5824.2,120.1,79,,1
724.4,5830.6,121.0,79,,1
725.2,5837.0,121.0,79,,1
725.9,5843.2,120.6,79,,1
726.7,5849.6,120.6,79,,1
727.4,5856.0,120.7,79,,1
728.2,5862.4,120.7,79,,1
728.9,5868.7,120.2,80,,1
729.7,5874.9,120.2,80,,1
730.4,5881.2,119.0,81,,1
731.2,5887.7,119.0,81,,1
731.9,5894.0,117.6,81,,1
732.7,5900.2,117.6,81,,1
733.4,5906.5,118.5,79,,1
734.2,5912.9,118.5,79,,1
735.0,5919.3,122.3,77,,1
735.8,5925.5,124.1,76,,1
736.6,5931.9,124.1,76,,1
737.4,5938.3,124.1,76,,1
738.1,5944.5,124.7,76,,1
738.9,5950.9,124.7,76,,1
739.7,5957.3,124.7,76,,1
740.5,5963.7,124.7,76,,1
741.3,5970.0,124.2,77,,1
742.1,5976.5,124.2,77,,1
742.9,5982.8,123.8,76,,1
743.6,5988.9,123.8,76,,1
744.4,5995.2,124.4,77,,1
745.2,6001.5,124.4,77,,1
745.9,6007.9,122.7,78,,1
746.7,6014.3,122.7,78,,1
747.5,6020.5,121.5,79,,1
748.2,6027.0,121.5,79,,1
749.0,6033.2,120.1,79,,1
749.7,6039.5,120.1,79,,1
750.5,6046.0,119.4,80,,1
751.2,6052.2,119.4,80,,1
752.0,6058.7,117.2,81,,1
752.7,6065.0,117.2,81,,1
753.4,6071.2,117.1,80,,1
754.2,6077.5,117.1,80,,1
754.9,6084.0,119.2,79,,1
755.7,6090.3,119.2,79,,1
756.5,6096.8,119.5,78,,1
757.2,6102.8,119.5,78,,1
758.0,6109.2,121.4,77,,1
758.8,6115.6,121.4,77,,1
759.6,6121.8,124.3,76,,1
760.4,6128.3,124.3,76,,1
761.1,6134.5,124.9,76,,1
761.9,6141.0,124.9,76,,1
762.7,6147.3,123.8,77,,1
763.5,6153.6,123.8,77,,1
764.3,6159.8,124.3,76,,1
765.1,6166.2,124.3,76,,1
765.9,6172.5,126.4,75,,1
766.7,6179.0,126.4,75,,1
767.5,6185.2,128.1,75,,1
768.3,6191.6,128.1,75,,1
769.2,6198.1,128.1,74,,1
770.0,6204.2,128.1,74,,1
770.8,6210.6,128.9,74,,1
771.6,6217.0,128.9,74,,1
772.4,6223.2,129.5,73,,1
773.2,6229.5,129.5,73,,1
774.0,6235.8,129.1,74,,1
774.8,6242.1,129.1,74,,1
775.7,6248.5,128.9,73,,1
776.5,6254.8,128.9,73,,1
777.3,6261.1,128.2,74,,1
778.1,6267.5,128.5,74,,1
778.9,6273.8,128.5,74,,1
779.7,6280.1,128.5,74,,1
780.5,6286.6,127.9,75,,1
781.3,6292.8,127.9,75,,1
782.1,6299.1,126.1,76,,1
782.9,6305.5,126.1,76,,1
783.7,6311.8,125.8,76,,1
784.5,6318.3,125.8,76,,1
785.2,6324.5,125.6,76,,1
786.1,6331.0,125.6,76,,1
786.8,6337.1,124.8,76,,1
787.6,6343.4,124.8,76,,1
788.4,6349.8,124.0,78,,1
789.1,6356.1,124.0,78,,1
789.9,6362.4,122.7,78,,1
790.7,6368.9,122.7,78,,1
791.4,6375.1,121.7,78,,1
792.2,6381.6,121.7,78,,1
793.0,6387.8,122.6,77,,1
793.8,6394.1,122.6,77,,1
794.6,6400.4,124.6,75,,1
795.4,6406.8,124.6,75,,1
796.2,6413.2,126.2,74,,1
797.0,6419.7,126.2,74,,1
797.8,6425.8,127.1,74,,1
798.6,6432.1,127.1,74,,1
799.4,6438.5,126.9,75,,1
800.2,6444.7,126.9,75,,1
801.0,6451.2,126.1,75,,1
801.8,6457.5,126.1,75,,1
802.6,6463.9,125.2,76,,1
803.4,6470.2,125.2,76,,1
804.2,6476.4,125.9,75,,1
805.0,6482.7,125.9,75,,1
805.8,6489.2,127.0,75,,1
806.6,6495.4,127.0,75,,1
807.4,6501.7,127.3,75,,1
808.2,6508.1,127.3,75,,1
809.0,6514.4,126.5,76,,1
809.8,6520.9,126.5,76,,1
810.6,6527.3,125.6,75,,1
811.3,6533.4,125.6,75,,1
812.2,6540.0,126.0,76,,1
812.9,6546.0,126.0,76,,1
813.7,6552.4,125.6,75,,1
814.5,6558.7,125.6,75,,1
815.3,6565.0,126.1,75,,1
816.1,6571.4,126.1,75,,1
816.9,6577.8,126.5,75,,1
817.7,6584.2,126.5,75,,1
818.5,6590.5,126.6,75,,1
819.3,6596.7,126.6,75,,1
820.1,6603.2,126.3,75,,1
820.9,6609.4,126.3,75,,1
821.7,6615.8,126.1,76,,1
822.5,6622.0,126.1,76,,1
823.3,6628.5,124.9,77,,1
824.0,6634.7,124.9,77,,1
824.8,6641.2,123.1,77,,1
825.6,6647.5,124.1,76,,1
826.4,6653.7,124.1,76,,1
827.2,6660.2,124.1,76,,1
828.0,6666.5,126.4,75,,1
828.8,6672.8,126.4,75,,1
829.6,6679.2,127.6,75,,1
830.4,6685.5,127.0,75,,1
831.2,6691.8,127.0,75,,1
832.0,6698.0,126.7,75,,1
832.8,6704.5,126.7,75,,1
833.6,6710.8,126.5,75,,1
834.4,6717.2,126.5,75,,1
835.2,6723.5,126.1,75,,1
836.0,6729.7,126.1,75,,1
836.8,6736.2,125.8,75,,1
837.6,6742.5,125.8,75,,1
838.3,6748.7,125.8,75,,1
839.1,6755.0,123.9,77,,1
839.8,6761.3,123.9,77,,1
840.6,6767.7,120.4,80,,1
841.4,6774.1,120.4,80,,1
842.1,6780.3,119.4,79,,1
842.9,6786.7,120.7,78,,1
843.6,6793.0,120.7,78,,1
844.4,6799.3,120.7,78,,1
845.2,6805.7,121.5,78,,1
846.0,6812.0,121.5,78,,1
846.7,6818.3,121.9,78,,1
847.5,6824.8,121.9,78,,1
848.3,6831.1,122.2,78,,1
849.1,6837.5,122.7,78,,1
849.8,6843.7,122.7,78,,1
850.6,6850.0,122.7,78,,1
851.3,6856.3,120.9,80,,1
852.1,6862.8,120.9,80,,1
852.8,6869.0,117.0,83,,1
853.5,6875.3,117.0,83,,1
854.2,6881.7,114.0,82,,1
855.0,6888.0,114.0,82,,1
855.8,6894.5,118.1,79,,1
856.5,6900.7,118.1,79,,1
857.3,6907.0,122.0,77,,1
858.1,6913.3,122.0,77,,1
858.9,6919.7,124.1,76,,1
859.7,6926.0,124.1,76,,1
860.4,6932.3,124.6,76,,1
861.2,6938.7,124.2,77,,1
862.0,6945.1,124.2,77,,1
862.8,6951.5,124.2,77,,1
863.6,6957.7,124.2,77,,1
864.3,6964.0,124.2,77,,1
865.1,6970.3,123.2,78,,1
865.9,6976.8,123.2,78,,1
866.7,6983.0,122.5,78,,1
867.5,6989.6,122.5,78,,1
868.2,6995.8,122.5,78,,1
869.0,7002.1,122.5,78,,1
869.7,7008.3,121.8,79,,1
870.5,7014.8,121.8,79,,1
871.2,7021.0,120.4,79,,1
872.0,7027.3,120.4,79,,1
872.8,7033.6,120.5,78,,1
873.5,7040.1,120.5,78,,1
874.3,7046.3,120.8,78,,1
875.1,7052.8,120.8,78,,1
875.9,7059.1,122.1,77,,1
876.6,7065.3,122.1,77,,1
877.4,7071.6,121.7,78,,1
878.1,7078.0,121.7,78,,1
878.9,7084.3,119.7,80,,1
879.6,7090.8,119.7,80,,1
880.4,7097.1,119.4,79,,1
881.2,7103.3,119.4,79,,1
882.0,7109.8,122.3,77,,1
882.7,7116.0,122.3,77,,1
883.5,7122.3,124.5,76,,1
884.3,7128.8,124.5,76,,1
885.1,7135.1,125.8,76,,1
885.9,7141.4,125.8,76,,1
886.7,7147.7,125.0,77,,1
887.5,7154.0,125.0,77,,1
888.2,7160.3,123.9,77,,1
889.0,7166.7,123.9,77,,1
889.8,7172.9,124.0,77,,1
890.6,7179.3,124.0,77,,1
891.4,7185.6,123.9,77,,1
892.1,7192.1,123.9,77,,1
892.9,7198.4,122.0,78,,1
893.7,7204.7,122.0,78,,1
894.4,7210.9,121.2,79,,1
895.2,7217.3,121.2,79,,1
895.9,7223.6,118.2,79,,1
896.7,7230.1,118.2,79,,1
897.5,7236.4,120.7,78,,1
898.2,7242.6,120.7,78,,1
899.0,7248.9,123.0,77,,1
899.8,7255.4,123.0,77,,1
900.6,7261.6,123.7,77,,1
901.4,7268.1,123.7,77,,1
902.1,7274.4,123.3,78,,1
902.9,7280.6,122.1,79,,1
903.7,7287.0,122.1,79,,1
904.4,7293.2,122.1,79,,1
905.2,7299.7,121.4,79,,1
906.0,7306.0,121.4,79,,1
906.7,7312.2,120.8,79,,1
907.5,7318.6,120.8,79,,1
908.2,7325.2,119.9,79,,1
909.0,7331.2,121.1,78,,1
909.7,7337.6,121.1,78,,1
910.6,7344.3,121.9,77,,1
911.3,7350.4,121.9,77,,1
912.1,7356.7,121.9,77,,1
912.8,7362.9,122.3,78,,1
913.6,7369.4,122.3,78,,1
914.4,7375.7,121.8,78,,1
915.1,7382.0,121.8,78,,1
915.9,7388.4,121.0,78,,1
916.7,7394.6,121.0,78,,1
917.4,7400.9,122.2,77,,1
918.2,7407.2,121.7,78,,1
919.0,7413.7,121.7,78,,1
919.7,7419.9,121.7,78,,1
920.5,7426.3,120.6,79,,1
921.2,7432.5,120.6,79,,1
922.0,7439.0,119.6,80,,1
922.8,7445.3,119.5,80,,1
923.5,7451.5,119.5,80,,1
924.3,7457.9,119.5,80,,1
925.1,7464.3,121.1,78,,1
925.8,7470.7,121.1,78,,1
926.6,7476.9,122.7,77,,1
927.4,7483.2,122.7,77,,1
928.2,7489.7,123.5,77,,1
928.9,7495.9,123.5,77,,1
929.7,7502.2,123.6,77,,1
930.5,7508.7,123.6,77,,1
931.3,7515.0,123.1,77,,1
932.1,7521.3,123.1,77,,1
932.8,7527.5,123.9,77,,1
933.6,7533.9,122.7,78,,1
934.4,7540.2,122.7,78,,1
935.1,7546.7,122.7,78,,1
935.9,7553.0,121.3,78,,1
936.7,7559.2,121.3,78,,1
937.4,7565.7,121.2,78,,1
938.2,7571.9,121.2,78,,1
938.9,7578.2,121.0,79,,1
939.7,7584.5,121.0,79,,1
940.4,7590.9,118.6,80,,1
941.2,7597.2,118.6,80,,1
942.0,7603.5,119.3,78,,1
942.8,7610.0,119.3,78,,1
943.5,7616.3,123.3,77,,1
944.3,7622.5,123.3,77,,1
945.1,7629.0,124.8,77,,1
945.9,7635.3,124.8,77,,1
946.7,7641.5,124.5,77,,1
947.4,7647.8,124.5,77,,1
948.2,7654.3,123.1,77,,1
949.0,7660.6,123.1,77,,1
949.8,7667.0,122.1,79,,1
950.5,7673.2,122.1,79,,1
951.3,7679.5,120.8,78,,1
952.1,7685.8,120.8,78,,1
952.8,7692.2,122.5,77,,1
953.6,7698.6,122.5,77,,1
954.4,7705.0,122.4,77,,1
955.1,7711.3,122.4,77,,1
955.9,7717.5,121.1,78,,1
956.7,7723.9,121.1,78,,1
957.4,7730.1,120.4,79,,1
958.2,7736.7,120.4,79,,1
958.9,7742.9,120.5,78,,1
959.7,7749.1,120.5,78,,1
960.5,7755.5,121.6,78,,1
961.2,7761.8,121.4,78,,1
962.0,7768.1,121.4,78,,1
962.8,7774.5,121.4,78,,1
963.5,7781.1,121.9,79,,1
964.3,7787.1,121.9,79,,1
965.0,7793.5,118.5,81,,1
965.8,7799.9,118.5,81,,1
966.5,7806.4,118.9,80,,1
967.3,7812.4,118.9,80,,1
968.1,7818.9,120.7,78,,1
968.8,7825.2,120.7,78,,1
969.6,7831.4,121.8,78,,1
970.3,7837.8,121.8,78,,1
971.1,7844.2,121.2,79,,1
971.9,7850.6,121.2,79,,1
972.6,7856.9,118.4,80,,1
973.3,7863.2,118.4,80,,1
974.1,7869.6,117.5,81,,1
974.8,7875.8,116.6,80,,1
975.6,7882.2,116.6,80,,1
976.3,7888.6,116.6,80,,1
977.1,7895.0,118.5,80,,1
977.8,7901.1,118.5,80,,1
978.6,7907.8,117.0,81,,1
979.3,7913.9,119.7,78,,1
980.0,7920.1,119.7,78,,1
980.8,7926.4,119.7,78,,1
981.6,7932.9,123.2,77,,1
982.4,7939.1,123.2,77,,1
983.2,7945.5,125.1,76,,1
984.0,7951.7,125.1,76,,1
984.8,7958.2,125.8,77,,1
985.6,7964.5,125.8,77,,1
986.3,7970.7,123.6,78,,1
987.1,7977.2,123.6,78,,1
987.9,7983.4,122.7,78,,1
988.6,7989.7,122.7,78,,1
989.4,7996.2,121.9,79,,1
990.1,8002.5,121.9,79,,1
990.9,8008.7,117.5,82,,1
991.6,8015.2,117.5,82,,1
992.3,8021.5,115.1,82,,1
993.1,8027.9,115.1,82,,1
993.8,8034.1,116.1,81,,1
994.6,8040.5,116.1,81,,1
995.3,8046.9,119.5,78,,1
996.1,8053.1,119.5,78,,1
996.9,8059.4,123.0,76,,1
997.7,8065.7,123.0,76,,1
998.5,8072.1,124.9,75,,1
999.3,8078.4,124.9,75,,1
1000.1,8084.9,126.8,75,,1
1000.9,8091.2,126.8,75,,1
1001.7,8097.5,127.0,75,,1
1002.5,8103.7,127.0,75,,1
1003.3,8110.1,126.9,75,,1
1004.1,8116.5,126.9,75,,1
1004.9,8122.9,126.8,75,,1
1005.7,8129.1,126.8,75,,1
1006.5,8135.4,125.8,77,,1
1007.3,8141.9,125.8,77,,1
1008.1,8148.1,125.3,75,,1
1008.9,8154.4,125.3,75,,1
1009.7,8160.7,127.7,74,,1
1010.5,8167.0,127.7,74,,1
1011.3,8173.5,128.2,74,,1
1012.1,8179.8,128.2,74,,1
1012.9,8186.0,127.8,74,,1
1013.7,8192.4,127.8,74,,1
1014.5,8198.8,126.6,75,,1
1015.3,8205.0,126.6,75,,1
1016.0,8211.4,124.4,76,,1
1016.8,8217.7,124.4,76,,1
1017.6,8224.2,124.6,76,,1
1018.4,8230.4,124.6,76,,1
1019.2,8236.8,121.8,78,,1
1019.9,8243.1,121.8,78,,1
1020.8,8249.5,124.1,75,,1
1021.5,8255.7,124.1,75,,1
1022.4,8262.2,127.3,74,,1
1023.2,8268.5,128.8,74,,1
1024.0,8274.7,128.8,74,,1
1024.8,8281.1,128.8,74,,1
1025.6,8287.4,127.5,74,,1
1026.4,8293.7,128.4,73,,1
1027.2,8300.1,128.4,73,,1
1028.1,8306.5,128.4,73,,1
1028.8,8312.7,129.9,74,,1
1029.6,8319.2,129.9,74,,1
1030.4,8325.4,125.7,75,,1
1031.2,8331.7,125.7,75,,1
1032.1,8338.1,128.1,73,,1
1032.9,8344.5,128.1,73,,1
1033.7,8350.7,128.7,73,,1
1034.5,8357.2,128.7,73,,1
1035.3,8363.5,129.3,72,,1
1036.2,8369.7,129.3,72,,1
1037.0,8376.1,131.2,71,,1
1037.8,8382.5,131.2,71,,1
1038.7,8388.9,131.4,72,,1
1039.5,8395.1,131.4,72,,1
1040.3,8401.4,130.8,73,,1
1041.1,8407.7,130.8,73,,1
1041.9,8414.1,128.9,75,,1
1042.7,8420.7,128.9,75,,1
1043.5,8426.7,127.8,74,,1
1044.3,8433.1,127.8,74,,1
1045.1,8439.4,128.3,74,,1
1046.0,8445.9,128.3,74,,1
1046.7,8452.1,128.1,74,,1
1047.5,8458.4,128.1,74,,1
1048.3,8464.8,127.2,75,,1
1049.1,8471.1,127.2,75,,1
1049.9,8477.6,126.2,76,,1
1050.7,8483.9,126.2,76,,1
1051.5,8490.2,125.7,75,,1
1052.3,8496.4,125.7,75,,1
1053.1,8502.9,126.7,75,,1
1053.9,8509.1,126.7,75,,1
1054.8,8515.6,126.8,75,,1
1055.5,8521.8,127.7,74,,1
1056.3,8528.1,127.7,74,,1
1057.1,8534.4,127.1,75,,1
1058.0,8540.9,127.1,75,,1
1058.7,8547.2,125.4,76,,1
1059.5,8553.4,125.4,76,,1
1060.3,8559.9,125.4,76,,1
1061.1,8566.2,124.9,76,,1
1061.9,8572.4,124.9,76,,1
1062.7,8578.8,125.1,76,,1
1063.5,8585.2,125.1,76,,1
1064.3,8591.6,125.3,76,,1
1065.1,8597.9,125.3,76,,1
1065.9,8604.1,126.8,75,,1
1066.7,8610.6,126.8,75,,1
1067.5,8616.9,126.9,75,,1
1068.2,8623.1,126.9,75,,1
1069.0,8629.4,124.8,76,,1
1069.8,8635.8,124.8,76,,1
1070.6,8642.2,124.8,76,,1
1071.4,8648.4,124.8,76,,1
1072.2,8654.8,124.9,75,,1
1073.0,8661.1,124.9,75,,1
1073.8,8667.4,126.0,75,,1
1074.6,8673.8,126.0,75,,1
1075.4,8680.2,126.1,75,,1
1076.1,8686.5,126.1,75,,1
1076.9,8692.9,124.1,76,,1
1077.7,8699.1,124.1,76,,1
1078.5,8705.5,124.5,76,,1
1079.3,8711.9,124.5,76,,1
1080.1,8718.3,125.3,76,,1
1080.9,8724.5,125.3,76,,1
1081.7,8730.8,126.1,76,,1
1082.5,8737.1,126.1,76,,1
1083.3,8743.6,125.8,76,,1
1084.1,8749.8,125.8,76,,1
1084.9,8756.1,126.2,75,,1
1085.7,8762.6,126.2,75,,1
1086.5,8768.9,126.1,76,,1
1087.2,8775.1,126.1,76,,1
1088.0,8781.6,124.8,76,,1
1088.9,8788.1,124.8,76,,1
1089.6,8794.1,125.6,75,,1
1090.4,8800.7,125.6,75,,1
1091.2,8806.9,125.2,76,,1
1092.0,8813.1,125.2,76,,1
1092.8,8819.6,124.4,76,,1
1093.5,8825.8,124.4,76,,1
1094.3,8832.3,124.1,77,,1
1095.1,8838.6,124.1,77,,1
1095.9,8844.9,124.5,76,,1
1096.7,8851.1,124.5,76,,1
1097.5,8857.5,125.2,77,,1
1098.2,8863.8,123.4,78,,1
1099.1,8870.4,123.4,78,,1
1099.8,8876.5,123.4,78,,1
1100.5,8882.8,121.7,79,,1
1101.3,8889.1,121.7,79,,1
1102.1,8895.6,121.2,79,,1
1102.8,8901.8,121.2,79,,1
1103.6,8908.1,121.4,78,,1
1104.4,8914.5,122.0,78,,1
1105.2,8920.8,122.0,78,,1
1105.9,8927.3,122.0,78,,1
1106.7,8933.7,122.0,78,,1
1107.5,8939.8,122.0,78,,1
1108.2,8946.1,122.4,77,,1
1109.0,8952.6,122.4,77,,1
1109.8,8958.8,121.8,78,,1
1110.5,8965.1,121.8,78,,1
1111.3,8971.5,121.3,78,,1
1112.1,8977.8,121.3,78,,1
1112.8,8984.3,120.9,78,,1
1113.6,8990.5,120.9,78,,1
1114.4,8996.9,121.1,79,,1
1115.1,9003.1,121.1,79,,1
1115.9,9009.5,119.0,79,,1
1116.6,9016.1,119.0,79,,1
1117.4,9022.3,119.8,79,,1
1118.1,9028.5,119.8,79,,1
1118.9,9034.9,120.6,78,,1
1119.7,9041.1,120.6,78,,1
1120.4,9047.5,121.3,79,,1
1121.2,9054.0,121.3,79,,1
1122.0,9060.2,121.6,79,,1
1122.7,9066.5,121.6,79,,1
1123.5,9073.1,121.0,79,,1
1124.3,9079.2,121.0,79,,1
1125.1,9085.6,123.4,76,,1
1125.9,9092.0,123.4,76,,1
1126.7,9098.3,127.1,74,,1
1127.5,9104.5,127.1,74,,1
1128.3,9111.0,128.4,74,,1
1129.1,9117.2,128.4,74,,1
1129.9,9123.5,128.1,74,,1
1130.7,9129.8,128.1,74,,1
1131.5,9136.2,126.2,75,,1
1132.3,9142.8,126.2,75,,1
1133.1,9148.8,125.5,75,,1
1133.9,9155.3,125.5,75,,1
1134.7,9161.5,125.0,76,,1
1135.4,9167.8,125.0,76,,1
1136.2,9174.2,124.0,76,,1
1137.0,9180.6,124.0,76,,1
1137.8,9187.0,124.1,77,,1
1138.6,9193.3,124.1,77,,1
1139.4,9199.6,124.2,76,,1
1140.1,9205.8,124.2,76,,1
1140.9,9212.3,123.9,78,,1
1141.7,9218.5,123.9,78,,1
1142.5,9224.8,124.4,75,,1
1143.3,9231.3,124.4,75,,1
1144.1,9237.8,126.6,76,,1
1144.9,9243.8,126.6,76,,1
1145.7,9250.2,125.1,76,,1
1146.5,9256.5,123.9,78,,1
1147.2,9263.0,123.9,78,,1
1148.0,9269.2,123.9,78,,1
1148.8,9275.7,120.5,78,,1
1149.5,9281.9,120.5,78,,1
1150.3,9288.2,121.9,77,,1
1151.1,9294.5,121.9,77,,1
1151.9,9300.9,123.6,76,,1
1152.6,9307.2,123.6,76,,1
1153.4,9313.7,124.1,76,,1
1154.2,9320.0,124.1,76,,1
1155.0,9326.2,124.3,76,,1
1155.8,9332.7,124.3,76,,1
1156.5,9339.0,122.5,78,,1
1157.3,9345.2,122.5,78,,1
1158.0,9351.7,119.1,80,,1
1158.8,9357.9,119.1,80,,1
1159.6,9364.3,120.8,77,,1
1160.4,9370.7,120.8,77,,1
1161.1,9376.9,124.6,76,,1
1161.9,9383.3,124.6,76,,1
1162.7,9389.7,124.9,77,,1
1163.5,9395.9,124.9,77,,1
1164.3,9402.2,123.2,78,,1
1165.0,9408.5,123.2,78,,1
1165.8,9414.9,121.7,79,,1
1166.6,9421.3,120.7,79,,1
1167.3,9427.7,120.7,79,,1
1168.1,9433.9,120.7,79,,1
1168.8,9440.3,119.4,80,,1
1169.6,9446.5,119.4,80,,1
1170.3,9453.0,119.2,79,,1
1171.1,9459.2,119.2,79,,1
1171.9,9465.7,121.0,78,,1
1172.7,9472.1,122.5,77,,1
1173.4,9478.2,122.5,77,,1
1174.2,9484.6,122.5,77,,1
1175.0,9491.0,122.2,78,,1
1175.7,9497.4,122.2,78,,1
1176.5,9503.7,122.6,77,,1
1177.3,9510.0,122.6,77,,1
1178.0,9516.2,123.2,77,,1
1178.8,9522.7,123.2,77,,1
1179.6,9528.9,122.2,79,,1
1180.3,9535.2,122.2,79,,1
1181.1,9541.7,119.0,80,,1
1181.8,9547.9,119.0,80,,1
1182.6,9554.2,119.7,79,,1
1183.3,9560.6,119.7,79,,1
1184.1,9567.0,120.2,79,,1
1184.9,9573.2,120.2,79,,1
1185.6,9579.7,120.7,79,,1
1186.4,9585.9,120.7,79,,1
1187.2,9592.4,120.9,78,,1
1187.9,9598.7,120.9,78,,1
1188.6,9604.9,118.5,83,,1
1189.4,9611.4,114.9,82,,1
1190.1,9617.6,114.9,82,,1
1190.8,9623.9,114.9,82,,1
1191.6,9630.2,118.5,78,,1
1192.4,9636.6,118.5,78,,1
1193.2,9643.0,122.6,76,,1
1193.9,9649.2,122.6,76,,1
1194.7,9655.6,123.8,77,,1
1195.5,9662.0,123.8,77,,1
1196.3,9668.2,123.1,77,,1
1197.1,9674.7,123.1,77,,1
1197.8,9680.9,123.3,77,,1
1198.6,9687.2,123.0,77,,1
1199.4,9693.6,123.0,77,,1
1200.2,9700.0,123.0,77,,1
1201.0,9706.5,123.4,77,,1
1201.8,9712.7,123.4,77,,1
1202.5,9718.9,124.8,76,,1
1203.3,9725.5,124.8,76,,1
1204.1,9731.7,124.8,77,,1
1204.9,9737.9,124.8,77,,1
1205.7,9744.3,123.8,77,,1
1206.4,9750.6,123.8,77,,1
1207.2,9756.9,123.5,77,,1
1208.0,9763.4,123.5,77,,1
1208.8,9769.7,124.2,76,,1
1209.6,9776.1,124.2,76,,1
