t_s,timestamp,distance_m,speed_m_s,pace_s_per_km,hr,elev_m,cadence_spm,power_w,gap_speed_m_s,temp_c
250.0,2026-09-21T18:33:57+00:00,571.780029296875,2.3580000400543213,424.0882031439503,118.0,129.1999969482422,79.0,,,29.0
253.0,2026-09-21T18:34:00+00:00,578.7899780273438,2.3369998931884766,427.89903538919464,115.0,129.1999969482422,79.0,,,29.0
256.0,2026-09-21T18:34:03+00:00,585.9299926757812,2.380000114440918,420.1680470233542,112.0,129.1999969482422,79.0,,,29.0
259.0,2026-09-21T18:34:06+00:00,593.2899780273438,2.453000068664551,407.66407338276787,117.0,129.39999389648438,78.0,,,29.0
260.0,2026-09-21T18:34:07+00:00,595.8699951171875,2.5799999237060547,387.59691068654945,117.0,129.39999389648438,78.0,,,29.0
266.0,2026-09-21T18:34:13+00:00,611.1799926757812,2.552000045776367,391.84952275178387,122.0,129.39999389648438,79.0,,,29.0
272.0,2026-09-21T18:34:19+00:00,625.8099975585938,2.437999963760376,410.1722784513901,124.0,129.0,77.0,,,29.0
278.0,2026-09-21T18:34:25+00:00,640.6199951171875,2.4679999351501465,405.1863963842295,126.0,129.39999389648438,77.0,,,29.0
284.0,2026-09-21T18:34:31+00:00,655.4600219726562,2.4730000495910645,404.36715727739676,123.0,129.1999969482422,77.0,,,29.0
290.0,2026-09-21T18:34:37+00:00,670.0,2.4230000972747803,412.71149808236885,121.0,129.1999969482422,77.0,,,29.0
296.0,2026-09-21T18:34:43+00:00,684.5599975585938,2.427000045776367,412.0313066084481,121.0,129.0,77.0,,,29.0
302.0,2026-09-21T18:34:49+00:00,699.1900024414062,2.437999963760376,410.1722784513901,122.0,129.0,78.0,,,29.0
308.0,2026-09-21T18:34:55+00:00,713.8099975585938,2.437000036239624,410.3405765816216,122.0,129.1999969482422,78.0,,,29.0
314.0,2026-09-21T18:35:01+00:00,728.1799926757812,2.3949999809265137,417.5365377719739,122.0,129.0,78.0,,,29.0
320.0,2026-09-21T18:35:07+00:00,743.1400146484375,2.493000030517578,401.1231398951838,122.0,129.1999969482422,79.0,,,29.0
321.0,2026-09-21T18:35:08+00:00,745.6300048828125,2.490000009536743,401.6064241646517,122.0,129.1999969482422,79.0,,,29.0
327.0,2026-09-21T18:35:14+00:00,760.5800170898438,2.492000102996826,401.284092563809,123.0,129.0,79.0,,,29.0
333.0,2026-09-21T18:35:20+00:00,775.8300170898438,2.5420000553131104,393.39102212443703,125.0,129.0,78.0,,,29.0
337.0,2026-09-21T18:35:24+00:00,786.1300048828125,2.575000047683716,388.3495073716709,128.0,129.1999969482422,78.0,,,29.0
343.0,2026-09-21T18:35:30+00:00,800.5599975585938,2.4049999713897705,415.80042074683803,129.0,128.8000030517578,77.0,,,29.0
348.0,2026-09-21T18:35:35+00:00,812.1599731445312,2.319999933242798,431.03449516149004,126.0,128.8000030517578,77.0,,,29.0
354.0,2026-09-21T18:35:41+00:00,826.0900268554688,2.322000026702881,430.6632164082909,126.0,129.0,77.0,,,29.0
360.0,2026-09-21T18:35:47+00:00,840.0700073242188,2.3299999237060547,429.1845634095209,124.0,129.0,78.0,,,29.0
366.0,2026-09-21T18:35:53+00:00,854.0700073242188,2.3329999446868896,428.6326719712843,125.0,128.60000610351562,77.0,,,29.0
372.0,2026-09-21T18:35:59+00:00,868.530029296875,2.4100000858306885,414.93774455834347,124.0,128.8000030517578,77.0,,,29.0
378.0,2026-09-21T18:36:05+00:00,883.4099731445312,2.4800000190734863,403.2258033504347,126.0,128.39999389648438,77.0,,,29.0
384.0,2026-09-21T18:36:11+00:00,898.25,2.4730000495910645,404.36715727739676,127.0,128.60000610351562,77.0,,,29.0
388.0,2026-09-21T18:36:15+00:00,908.5499877929688,2.575000047683716,388.3495073716709,130.0,128.1999969482422,79.0,,,29.0
394.0,2026-09-21T18:36:21+00:00,924.1799926757812,2.6050000190734863,383.8771564983203,132.0,128.0,80.0,,,29.0
400.0,2026-09-21T18:36:27+00:00,939.0800170898438,2.4830000400543213,402.73861613716394,131.0,128.1999969482422,78.0,,,29.0
406.0,2026-09-21T18:36:33+00:00,953.719970703125,2.440000057220459,409.83605596270195,129.0,128.0,79.0,,,29.0
412.0,2026-09-21T18:36:39+00:00,968.5399780273438,2.4700000286102295,404.8582949056321,128.0,128.0,79.0,,,29.0
418.0,2026-09-21T18:36:45+00:00,983.5,2.493000030517578,401.1231398951838,128.0,127.80000305175781,79.0,,,29.0
424.0,2026-09-21T18:36:51+00:00,998.3900146484375,2.4820001125335693,402.9008681144751,129.0,128.0,78.0,,,29.0
428.0,2026-09-21T18:36:55+00:00,1008.1599731445312,2.441999912261963,409.5004242132528,128.0,127.5999984741211,78.0,,,29.0
434.0,2026-09-21T18:37:01+00:00,1023.2899780273438,2.5220000743865967,396.5106940939409,128.0,127.4000015258789,79.0,,,28.0
440.0,2026-09-21T18:37:07+00:00,1038.1800537109375,2.4820001125335693,402.9008681144751,127.0,127.4000015258789,80.0,,,28.0
446.0,2026-09-21T18:37:13+00:00,1052.6500244140625,2.4119999408721924,414.5937083391447,126.0,127.4000015258789,78.0,,,28.0
452.0,2026-09-21T18:37:19+00:00,1067.1700439453125,2.4200000762939453,413.2231274684204,125.0,127.0,78.0,,,28.0
458.0,2026-09-21T18:37:25+00:00,1081.6500244140625,2.4130001068115234,414.42186313094464,123.0,127.0,77.0,,,28.0
464.0,2026-09-21T18:37:31+00:00,1096.1800537109375,2.421999931335449,412.8819274774369,125.0,126.80000305175781,78.0,,,28.0
470.0,2026-09-21T18:37:37+00:00,1110.81005859375,2.437999963760376,410.1722784513901,127.0,127.0,77.0,,,28.0
476.0,2026-09-21T18:37:43+00:00,1125.5899658203125,2.4630000591278076,406.0089224496884,128.0,126.80000305175781,79.0,,,28.0
482.0,2026-09-21T18:37:49+00:00,1140.81005859375,2.5369999408721924,394.1663473812345,129.0,126.80000305175781,80.0,,,28.0
484.0,2026-09-21T18:37:51+00:00,1146.1199951171875,2.6549999713897705,376.64783833370285,130.0,126.5999984741211,81.0,,,28.0
490.0,2026-09-21T18:37:57+00:00,1161.3900146484375,2.5450000762939453,392.9272966687726,131.0,126.4000015258789,79.0,,,28.0
493.0,2026-09-21T18:38:00+00:00,1168.3699951171875,2.3269999027252197,429.7378778696423,128.0,126.4000015258789,78.0,,,28.0
497.0,2026-09-21T18:38:04+00:00,1177.4599609375,2.2720000743865967,440.1408306599567,125.0,126.4000015258789,78.0,,,28.0
500.0,2026-09-21T18:38:07+00:00,1184.219970703125,2.253000020980835,443.85263678988065,122.0,126.4000015258789,78.0,,,28.0
502.0,2026-09-21T18:38:09+00:00,1188.77001953125,2.2750000953674316,439.5604211341765,118.0,126.4000015258789,78.0,,,28.0
508.0,2026-09-21T18:38:15+00:00,1202.5799560546875,2.302000045776367,434.4048566961441,118.0,126.4000015258789,77.0,,,28.0
510.0,2026-09-21T18:38:17+00:00,1207.27001953125,2.3450000286102295,426.4392272065995,114.0,126.4000015258789,77.0,,,28.0
512.0,2026-09-21T18:38:19+00:00,1211.9100341796875,2.319999933242798,431.03449516149004,117.0,126.19999694824219,78.0,,,28.0
513.0,2026-09-21T18:38:20+00:00,1214.280029296875,2.369999885559082,421.9409486444344,120.0,126.19999694824219,78.0,,,28.0
515.0,2026-09-21T18:38:22+00:00,1219.1099853515625,2.4149999618530273,414.07868148896404,123.0,126.19999694824219,78.0,,,28.0
518.0,2026-09-21T18:38:25+00:00,1226.4200439453125,2.437000036239624,410.3405765816216,126.0,126.19999694824219,78.0,,,28.0
524.0,2026-09-21T18:38:31+00:00,1241.1400146484375,2.453000068664551,407.66407338276787,129.0,126.19999694824219,78.0,,,28.0
530.0,2026-09-21T18:38:37+00:00,1256.75,2.6019999980926514,384.319754317076,130.0,126.0,79.0,,,28.0
535.0,2026-09-21T18:38:42+00:00,1269.7900390625,2.6080000400543213,383.43557693318564,131.0,126.19999694824219,79.0,,,28.0
538.0,2026-09-21T18:38:45+00:00,1277.6600341796875,2.622999906539917,381.2428652805909,134.0,126.0,80.0,,,28.0
544.0,2026-09-21T18:38:51+00:00,1293.719970703125,2.677000045776367,373.5524777363185,135.0,125.80000305175781,80.0,,,28.0
550.0,2026-09-21T18:38:57+00:00,1309.9200439453125,2.700000047683716,370.37036382939436,136.0,125.80000305175781,80.0,,,28.0
556.0,2026-09-21T18:39:03+00:00,1326.4599609375,2.756999969482422,362.713097957608,138.0,125.80000305175781,81.0,,,28.0
557.0,2026-09-21T18:39:04+00:00,1329.3199462890625,2.859999895095825,349.6503624754485,139.0,125.4000015258789,81.0,,,28.0
561.0,2026-09-21T18:39:08+00:00,1341.010009765625,2.9230000972747803,342.114254779648,142.0,125.4000015258789,83.0,,,28.0
567.0,2026-09-21T18:39:14+00:00,1357.5999755859375,2.765000104904175,361.66363908136503,144.0,125.5999984741211,80.0,,,28.0
573.0,2026-09-21T18:39:20+00:00,1371.75,2.3580000400543213,424.0882031439503,143.0,125.5999984741211,77.0,,,28.0
578.0,2026-09-21T18:39:25+00:00,1383.510009765625,2.3519999980926514,425.1700683720015,140.0,125.4000015258789,78.0,,,28.0
581.0,2026-09-21T18:39:28+00:00,1390.68994140625,2.3929998874664307,417.8855190247175,137.0,125.4000015258789,78.0,,,28.0
586.0,2026-09-21T18:39:33+00:00,1402.1099853515625,2.2839999198913574,437.8283866347801,133.0,125.4000015258789,77.0,,,28.0
592.0,2026-09-21T18:39:39+00:00,1414.3299560546875,2.0369999408721924,490.91803094104415,131.0,125.4000015258789,77.0,,,28.0
598.0,2026-09-21T18:39:45+00:00,1426.3499755859375,2.003000020980835,499.25111808551907,129.0,125.80000305175781,77.0,,,28.0
604.0,2026-09-21T18:39:51+00:00,1439.5,2.191999912261963,456.2043978222985,127.0,125.4000015258789,79.0,,,28.0
610.0,2026-09-21T18:39:57+00:00,1454.239990234375,2.4570000171661377,407.00040415684776,126.0,125.4000015258789,78.0,,,28.0
616.0,2026-09-21T18:40:03+00:00,1469.260009765625,2.503000020980835,399.520571960737,128.0,125.19999694824219,78.0,,,28.0
622.0,2026-09-21T18:40:09+00:00,1484.1400146484375,2.4800000190734863,403.2258033504347,129.0,125.4000015258789,78.0,,,28.0
626.0,2026-09-21T18:40:13+00:00,1492.9300537109375,2.197999954223633,454.95906316031534,126.0,125.4000015258789,77.0,,,28.0
632.0,2026-09-21T18:40:19+00:00,1504.9000244140625,1.9950000047683716,501.25313163400443,125.0,125.4000015258789,77.0,,,28.0
638.0,2026-09-21T18:40:25+00:00,1517.6700439453125,2.128000020980835,469.92480739689154,124.0,125.19999694824219,78.0,,,28.0
644.0,2026-09-21T18:40:31+00:00,1531.199951171875,2.255000114440918,443.4589575388691,124.0,125.4000015258789,78.0,,,28.0
650.0,2026-09-21T18:40:37+00:00,1545.0799560546875,2.312999963760376,432.3389605135328,126.0,125.19999694824219,78.0,,,27.0
656.0,2026-09-21T18:40:43+00:00,1558.8800048828125,2.299999952316284,434.78261770958727,124.0,125.19999694824219,77.0,,,27.0
662.0,2026-09-21T18:40:49+00:00,1573.0699462890625,2.365000009536743,422.8329792674632,125.0,125.0,77.0,,,27.0
668.0,2026-09-21T18:40:55+00:00,1587.72998046875,2.443000078201294,409.3327744533964,124.0,125.19999694824219,78.0,,,27.0
674.0,2026-09-21T18:41:01+00:00,1602.739990234375,2.502000093460083,399.6802408656481,125.0,125.0,78.0,,,27.0
680.0,2026-09-21T18:41:07+00:00,1617.27001953125,2.421999931335449,412.8819274774369,125.0,125.0,78.0,,,27.0
686.0,2026-09-21T18:41:13+00:00,1632.4200439453125,2.5250000953674316,396.039589002266,126.0,125.0,79.0,,,27.0
692.0,2026-09-21T18:41:19+00:00,1647.6500244140625,2.5380001068115234,394.01101572698315,127.0,124.5999984741211,79.0,,,27.0
698.0,2026-09-21T18:41:25+00:00,1661.5,2.308000087738037,433.27554678737175,128.0,124.80000305175781,77.0,,,27.0
704.0,2026-09-21T18:41:31+00:00,1673.31005859375,1.968000054359436,508.1300672654147,127.0,125.0,76.0,,,27.0
709.0,2026-09-21T18:41:36+00:00,1683.260009765625,1.9900000095367432,502.5125604058627,124.0,125.0,77.0,,,27.0
715.0,2026-09-21T18:41:42+00:00,1696.3399658203125,2.180000066757202,458.7155822832253,125.0,124.5999984741211,78.0,,,27.0
721.0,2026-09-21T18:41:48+00:00,1710.199951171875,2.309999942779541,432.9004436237065,125.0,124.80000305175781,78.0,,,27.0
727.0,2026-09-21T18:41:54+00:00,1724.4000244140625,2.367000102996826,422.47568926334804,125.0,124.80000305175781,78.0,,,27.0
733.0,2026-09-21T18:42:00+00:00,1738.800048828125,2.4000000953674316,416.66665010982155,124.0,124.5999984741211,78.0,,,27.0
739.0,2026-09-21T18:42:06+00:00,1753.2900390625,2.4149999618530273,414.07868148896404,125.0,124.5999984741211,79.0,,,27.0
745.0,2026-09-21T18:42:12+00:00,1768.0799560546875,2.4649999141693115,405.6795273102447,126.0,124.5999984741211,79.0,,,27.0
747.0,2026-09-21T18:42:14+00:00,1773.0400390625,2.4800000190734863,403.2258033504347,126.0,124.4000015258789,79.0,,,27.0
753.0,2026-09-21T18:42:20+00:00,1787.989990234375,2.492000102996826,401.284092563809,127.0,124.19999694824219,79.0,,,27.0
759.0,2026-09-21T18:42:26+00:00,1802.9599609375,2.494999885559082,400.80162159042305,127.0,124.4000015258789,79.0,,,27.0
765.0,2026-09-21T18:42:32+00:00,1817.6099853515625,2.441999912261963,409.5004242132528,128.0,124.19999694824219,79.0,,,27.0
771.0,2026-09-21T18:42:38+00:00,1831.9100341796875,2.382999897003174,419.63912850251717,129.0,124.19999694824219,77.0,,,27.0
777.0,2026-09-21T18:42:44+00:00,1843.8900146484375,1.996999979019165,500.75113195101494,127.0,124.19999694824219,76.0,,,27.0
783.0,2026-09-21T18:42:50+00:00,1855.6800537109375,1.965000033378601,508.9058437727404,124.0,124.0,76.0,,,27.0
789.0,2026-09-21T18:42:56+00:00,1867.5799560546875,1.9830000400543213,504.28642450890044,123.0,124.19999694824219,76.0,,,27.0
793.0,2026-09-21T18:43:00+00:00,1875.4200439453125,1.9600000381469727,510.2040717026833,126.0,124.0,76.0,,,27.0
798.0,2026-09-21T18:43:05+00:00,1885.2900390625,1.9739999771118164,506.58561884236303,123.0,124.0,76.0,,,27.0
804.0,2026-09-21T18:43:11+00:00,1898.3499755859375,2.177000045776367,459.3477165699266,123.0,124.0,78.0,,,27.0
810.0,2026-09-21T18:43:17+00:00,1911.9100341796875,2.259999990463257,442.4778779733619,125.0,124.0,78.0,,,27.0
816.0,2026-09-21T18:43:23+00:00,1925.97998046875,2.3450000286102295,426.4392272065995,122.0,124.0,78.0,,,27.0
822.0,2026-09-21T18:43:29+00:00,1940.300048828125,2.38700008392334,418.93588807771306,124.0,123.80000305175781,78.0,,,27.0
828.0,2026-09-21T18:43:35+00:00,1954.300048828125,2.3329999446868896,428.6326719712843,122.0,123.80000305175781,77.0,,,27.0
834.0,2026-09-21T18:43:41+00:00,1966.8399658203125,2.0899999141693115,478.46891917096497,121.0,123.5999984741211,76.0,,,27.0
840.0,2026-09-21T18:43:47+00:00,1979.18994140625,2.058000087738037,485.90862845837256,119.0,123.80000305175781,77.0,,,27.0
846.0,2026-09-21T18:43:53+00:00,1991.8699951171875,2.11299991607666,473.260785479236,118.0,124.19999694824219,77.0,,,27.0
849.0,2026-09-21T18:43:56+00:00,1997.81005859375,1.9800000190734863,505.05050018531625,122.0,124.19999694824219,76.0,,,27.0
855.0,2026-09-21T18:44:02+00:00,2009.780029296875,1.9950000047683716,501.25313163400443,125.0,123.80000305175781,77.0,,,27.0
857.0,2026-09-21T18:44:04+00:00,2013.8599853515625,2.0399999618530273,490.19608759779254,117.0,123.80000305175781,77.0,,,27.0
863.0,2026-09-21T18:44:10+00:00,2025.97998046875,2.0199999809265137,495.0495096249109,116.0,123.80000305175781,78.0,,,27.0
869.0,2026-09-21T18:44:16+00:00,2038.5999755859375,2.1029999256134033,475.5111913322203,118.0,124.0,78.0,,,27.0
875.0,2026-09-21T18:44:22+00:00,2051.39990234375,2.132999897003174,468.8232762715938,118.0,123.80000305175781,76.0,,,27.0
879.0,2026-09-21T18:44:26+00:00,2060.139892578125,2.184999942779541,457.6659158754479,121.0,123.80000305175781,77.0,,,27.0
885.0,2026-09-21T18:44:32+00:00,2073.780029296875,2.2730000019073486,439.94720596606567,121.0,124.0,77.0,,,27.0
886.0,2026-09-21T18:44:33+00:00,2076.010009765625,2.2300000190734863,448.430489438057,118.0,124.0,77.0,,,27.0
892.0,2026-09-21T18:44:39+00:00,2088.659912109375,2.1080000400543213,474.38329269397497,120.0,123.80000305175781,77.0,,,27.0
895.0,2026-09-21T18:44:42+00:00,2094.780029296875,2.0399999618530273,490.19608759779254,120.0,123.4000015258789,77.0,,,27.0
901.0,2026-09-21T18:44:48+00:00,2107.64990234375,2.1449999809265137,466.20047034595257,121.0,123.5999984741211,77.0,,,27.0
907.0,2026-09-21T18:44:54+00:00,2120.77001953125,2.187000036239624,457.2473632508127,119.0,123.80000305175781,78.0,,,27.0
913.0,2026-09-21T18:45:00+00:00,2134.300048828125,2.255000114440918,443.4589575388691,119.0,123.80000305175781,78.0,,,27.0
919.0,2026-09-21T18:45:06+00:00,2148.0,2.2829999923706055,438.0201503906389,119.0,124.0,78.0,,,27.0
925.0,2026-09-21T18:45:12+00:00,2161.31005859375,2.2179999351501465,450.85664077456585,118.0,123.80000305175781,78.0,,,27.0
931.0,2026-09-21T18:45:18+00:00,2173.639892578125,2.055000066757202,486.61798905826987,117.0,124.0,79.0,,,27.0
937.0,2026-09-21T18:45:24+00:00,2185.139892578125,1.9170000553131104,521.648393920712,115.0,123.80000305175781,69.0,,,27.0
943.0,2026-09-21T18:45:30+00:00,2197.06005859375,1.9869999885559082,503.2712661094527,114.0,123.80000305175781,78.0,,,27.0
947.0,2026-09-21T18:45:34+00:00,2205.1201171875,2.015000104904175,496.27788979572085,117.0,123.5999984741211,78.0,,,27.0
953.0,2026-09-21T18:45:40+00:00,2217.929931640625,2.134999990463257,468.38407703365743,118.0,123.80000305175781,78.0,,,27.0
959.0,2026-09-21T18:45:46+00:00,2231.5400390625,2.2679998874664307,440.91712946118975,119.0,124.0,78.0,,,27.0
965.0,2026-09-21T18:45:52+00:00,2245.320068359375,2.296999931335449,435.3504701319741,119.0,123.80000305175781,79.0,,,27.0
971.0,2026-09-21T18:45:58+00:00,2259.35009765625,2.3380000591278076,427.7159857613736,119.0,124.0,79.0,,,27.0
977.0,2026-09-21T18:46:04+00:00,2273.760009765625,2.4019999504089355,416.31974215059915,118.0,124.19999694824219,79.0,,,27.0
983.0,2026-09-21T18:46:10+00:00,2288.27001953125,2.4179999828338623,413.5649326299887,120.0,124.19999694824219,79.0,,,27.0
987.0,2026-09-21T18:46:14+00:00,2297.840087890625,2.3929998874664307,417.8855190247175,117.0,124.19999694824219,78.0,,,27.0
990.0,2026-09-21T18:46:17+00:00,2304.909912109375,2.3570001125335693,424.2681172064465,116.0,124.4000015258789,78.0,,,27.0
996.0,2026-09-21T18:46:23+00:00,2318.929931640625,2.3369998931884766,427.89903538919464,119.0,124.4000015258789,79.0,,,27.0
1002.0,2026-09-21T18:46:29+00:00,2332.830078125,2.316999912261963,431.592592950836,120.0,124.19999694824219,77.0,,,27.0
1008.0,2026-09-21T18:46:35+00:00,2344.760009765625,1.9880000352859497,503.0180997236059,119.0,124.0,77.0,,,27.0
1013.0,2026-09-21T18:46:40+00:00,2354.800048828125,2.007999897003174,498.00799367193366,116.0,124.4000015258789,78.0,,,27.0
1017.0,2026-09-21T18:46:44+00:00,2362.81005859375,2.003000020980835,499.25111808551907,113.0,124.4000015258789,77.0,,,27.0
1020.0,2026-09-21T18:46:47+00:00,2368.800048828125,1.996999979019165,500.75113195101494,116.0,124.4000015258789,77.0,,,27.0
1025.0,2026-09-21T18:46:52+00:00,2378.7900390625,1.9980000257492065,500.500494050305,112.0,124.4000015258789,77.0,,,27.0
1031.0,2026-09-21T18:46:58+00:00,2390.760009765625,1.9950000047683716,501.25313163400443,111.0,124.19999694824219,77.0,,,27.0
1037.0,2026-09-21T18:47:04+00:00,2402.85009765625,2.015000104904175,496.27788979572085,111.0,124.19999694824219,79.0,,,27.0
1043.0,2026-09-21T18:47:10+00:00,2415.1201171875,2.0450000762939453,488.99753676892357,112.0,124.19999694824219,79.0,,,27.0
1049.0,2026-09-21T18:47:16+00:00,2428.090087890625,2.1619999408721924,462.534702751463,113.0,124.19999694824219,78.0,,,27.0
1055.0,2026-09-21T18:47:22+00:00,2440.8701171875,2.130000114440918,469.4835428506443,113.0,124.19999694824219,77.0,,,27.0
1061.0,2026-09-21T18:47:28+00:00,2454.110107421875,2.2070000171661377,453.1037572369545,113.0,124.19999694824219,77.0,,,27.0
1067.0,2026-09-21T18:47:34+00:00,2467.050048828125,2.1570000648498535,463.6068474432841,113.0,124.4000015258789,77.0,,,27.0
1073.0,2026-09-21T18:47:40+00:00,2479.02001953125,1.9950000047683716,501.25313163400443,114.0,124.4000015258789,76.0,,,27.0
1079.0,2026-09-21T18:47:46+00:00,2491.570068359375,2.0920000076293945,478.01147053205636,115.0,124.4000015258789,76.0,,,27.0
1083.0,2026-09-21T18:47:50+00:00,2499.6298828125,2.015000104904175,496.27788979572085,118.0,124.19999694824219,77.0,,,27.0
1089.0,2026-09-21T18:47:56+00:00,2511.739990234375,2.0179998874664307,495.54016638498695,116.0,124.80000305175781,77.0,,,27.0
1095.0,2026-09-21T18:48:02+00:00,2524.7099609375,2.1619999408721924,462.534702751463,116.0,124.4000015258789,77.0,,,27.0
