t_s,timestamp,distance_m,speed_m_s,pace_s_per_km,hr,elev_m,cadence_spm,power_w,gap_speed_m_s,temp_c
2415.0,2026-09-25T15:22:54+00:00,1008.6799926757812,1.0049999952316284,995.0248803429337,166.0,-53.79999923706055,25.0,,,27.0
2421.0,2026-09-25T15:23:00+00:00,1009.280029296875,0.10000000149011612,,166.0,-53.79999923706055,8.0,,,27.0
2427.0,2026-09-25T15:23:06+00:00,1016.469970703125,1.1979999542236328,834.7245727968769,167.0,-53.79999923706055,30.0,,,27.0
2433.0,2026-09-25T15:23:12+00:00,1026.719970703125,1.7079999446868896,585.4801126374274,167.0,-53.599998474121094,24.0,,,27.0
2439.0,2026-09-25T15:23:18+00:00,1036.0,1.5470000505447388,646.4123899982253,167.0,-53.599998474121094,26.0,,,27.0
2445.0,2026-09-25T15:23:24+00:00,1039.010009765625,0.5019999742507935,1992.0319746877346,169.0,-53.599998474121094,0.0,,,27.0
2451.0,2026-09-25T15:23:30+00:00,1040.449951171875,0.23999999463558197,,169.0,-53.79999923706055,15.0,,,27.0
2457.0,2026-09-25T15:23:36+00:00,1042.4200439453125,0.328000009059906,3048.7804035924883,169.0,-53.400001525878906,5.0,,,27.0
2463.0,2026-09-25T15:23:42+00:00,1048.2900390625,0.9779999852180481,1022.4949029800312,167.0,-53.599998474121094,41.0,,,27.0
2469.0,2026-09-25T15:23:48+00:00,1053.7900390625,0.9169999957084656,1090.5125459977885,165.0,-53.20000076293945,30.0,,,27.0
2475.0,2026-09-25T15:23:54+00:00,1058.3800048828125,0.7649999856948853,1307.1895669274468,165.0,-53.20000076293945,27.0,,,27.0
2481.0,2026-09-25T15:24:00+00:00,1062.27001953125,0.6480000019073486,1543.2098720008653,168.0,-53.400001525878906,23.0,,,27.0
2487.0,2026-09-25T15:24:06+00:00,1063.43994140625,0.19499999284744263,,170.0,-53.400001525878906,0.0,,,27.0
2493.0,2026-09-25T15:24:12+00:00,1066.0799560546875,0.4399999976158142,2272.727285042282,168.0,-53.599998474121094,27.0,,,27.0
2499.0,2026-09-25T15:24:18+00:00,1067.8499755859375,0.29499998688697815,,167.0,-53.400001525878906,29.0,,,27.0
2505.0,2026-09-25T15:24:24+00:00,1067.8499755859375,,,167.0,-53.20000076293945,5.0,,,27.0
2511.0,2026-09-25T15:24:30+00:00,1068.1199951171875,0.023000000044703484,,166.0,-53.400001525878906,10.0,,,27.0
2517.0,2026-09-25T15:24:36+00:00,1068.1199951171875,,,167.0,-53.400001525878906,,,,27.0
2523.0,2026-09-25T15:24:42+00:00,1068.1199951171875,,,167.0,-52.79999923706055,,,,27.0
2529.0,2026-09-25T15:24:48+00:00,1068.1199951171875,,,168.0,-53.400001525878906,,,,27.0
2535.0,2026-09-25T15:24:54+00:00,1068.3599853515625,0.009999999776482582,,168.0,-53.0,0.0,,,27.0
2541.0,2026-09-25T15:25:00+00:00,1068.3599853515625,,,168.0,-53.599998474121094,0.0,,,27.0
2547.0,2026-09-25T15:25:06+00:00,1068.550048828125,0.01600000075995922,,168.0,-53.400001525878906,0.0,,,27.0
2553.0,2026-09-25T15:25:12+00:00,1068.550048828125,,,168.0,-53.20000076293945,,,,27.0
2559.0,2026-09-25T15:25:18+00:00,1068.550048828125,,,169.0,-52.79999923706055,,,,27.0
2565.0,2026-09-25T15:25:24+00:00,1068.550048828125,,,167.0,-53.400001525878906,,,,27.0
2571.0,2026-09-25T15:25:30+00:00,1070.0899658203125,0.06400000303983688,,167.0,-53.400001525878906,13.0,,,27.0
2577.0,2026-09-25T15:25:36+00:00,1070.0899658203125,,,168.0,-53.400001525878906,13.0,,,27.0
2583.0,2026-09-25T15:25:42+00:00,1070.0899658203125,,,168.0,-53.0,,,,27.0
2589.0,2026-09-25T15:25:48+00:00,1070.0899658203125,,,168.0,-53.599998474121094,,,,27.0
2595.0,2026-09-25T15:25:54+00:00,1078.0999755859375,0.33399999141693115,2994.01205298746,167.0,-53.599998474121094,12.0,,,27.0
2601.0,2026-09-25T15:26:00+00:00,1079.530029296875,0.23800000548362732,,167.0,-54.20000076293945,27.0,,,27.0
2602.0,2026-09-25T15:26:01+00:00,1080.1600341796875,0.6299999952316284,1587.3015993156253,166.0,-54.20000076293945,27.0,,,27.0
2608.0,2026-09-25T15:26:07+00:00,1084.1600341796875,0.6669999957084656,1499.2503844588975,163.0,-54.79999923706055,27.0,,,27.0
2614.0,2026-09-25T15:26:13+00:00,1088.6099853515625,0.7419999837875366,1347.7089243257165,162.0,-54.599998474121094,26.0,,,27.0
2620.0,2026-09-25T15:26:19+00:00,1090.3499755859375,0.28999999165534973,,162.0,-54.20000076293945,17.0,,,27.0
2626.0,2026-09-25T15:26:25+00:00,1093.969970703125,0.6029999852180481,1658.3748333565788,163.0,-54.0,31.0,,,27.0
2632.0,2026-09-25T15:26:31+00:00,1098.5799560546875,0.7680000066757202,1302.0833220151771,163.0,-53.599998474121094,25.0,,,27.0
2638.0,2026-09-25T15:26:37+00:00,1103.489990234375,0.8180000185966492,1222.4938597380326,165.0,-53.599998474121094,36.0,,,27.0
2644.0,2026-09-25T15:26:43+00:00,1114.1600341796875,1.777999997138977,562.4296971929833,167.0,-53.599998474121094,30.0,,,27.0
2650.0,2026-09-25T15:26:49+00:00,1128.9000244140625,2.4570000171661377,407.00040415684776,168.0,-53.599998474121094,27.0,,,27.0
2656.0,2026-09-25T15:26:55+00:00,1144.8399658203125,2.6570000648498535,376.3643114764131,168.0,-53.599998474121094,27.0,,,27.0
2662.0,2026-09-25T15:27:01+00:00,1160.47998046875,2.6070001125335693,383.5826455059746,169.0,-53.400001525878906,28.0,,,27.0
2666.0,2026-09-25T15:27:05+00:00,1171.4100341796875,2.7330000400543213,365.8982749155481,169.0,-53.0,35.0,,,27.0
2672.0,2026-09-25T15:27:11+00:00,1189.6700439453125,3.0429999828338623,328.62307119329245,169.0,-53.0,49.0,,,27.0
2678.0,2026-09-25T15:27:17+00:00,1208.6099853515625,3.1570000648498535,316.7564078107043,171.0,-53.400001525878906,42.0,,,27.0
2684.0,2026-09-25T15:27:23+00:00,1224.4100341796875,2.632999897003174,379.7949256048887,170.0,-53.20000076293945,27.0,,,27.0
2690.0,2026-09-25T15:27:29+00:00,1238.760009765625,2.3919999599456787,418.06020766936365,170.0,-53.0,21.0,,,27.0
2696.0,2026-09-25T15:27:35+00:00,1246.199951171875,1.2400000095367432,806.4516067008694,170.0,-53.0,0.0,,,27.0
2699.0,2026-09-25T15:27:38+00:00,1248.47998046875,0.7599999904632568,1315.7894901951927,169.0,-53.0,11.0,,,27.0
2705.0,2026-09-25T15:27:44+00:00,1255.6800537109375,1.2000000476837158,833.3333002196431,168.0,-52.79999923706055,0.0,,,27.0
2711.0,2026-09-25T15:27:50+00:00,1263.199951171875,1.253000020980835,798.0845836037662,167.0,-52.79999923706055,19.0,,,27.0
2717.0,2026-09-25T15:27:56+00:00,1269.81005859375,1.1019999980926514,907.441017904543,167.0,-53.20000076293945,0.0,,,27.0
2723.0,2026-09-25T15:28:02+00:00,1270.010009765625,0.032999999821186066,,167.0,-53.20000076293945,4.0,,,27.0
2729.0,2026-09-25T15:28:08+00:00,1270.010009765625,,,168.0,-53.400001525878906,,,,27.0
2735.0,2026-09-25T15:28:14+00:00,1270.010009765625,,,167.0,-53.400001525878906,,,,27.0
2741.0,2026-09-25T15:28:20+00:00,1270.010009765625,,,169.0,-53.599998474121094,,,,27.0
2747.0,2026-09-25T15:28:26+00:00,1270.010009765625,,,170.0,-53.0,,,,27.0
2753.0,2026-09-25T15:28:32+00:00,1272.06005859375,0.06800000369548798,,169.0,-53.0,,,,27.0
2755.0,2026-09-25T15:28:34+00:00,1274.1199951171875,1.0299999713897705,970.8738133756531,169.0,-53.0,31.0,,,27.0
2761.0,2026-09-25T15:28:40+00:00,1277.81005859375,0.6150000095367432,1626.0162349481313,167.0,-53.20000076293945,49.0,,,27.0
2766.0,2026-09-25T15:28:45+00:00,1280.280029296875,0.49399998784065247,2024.2915478017499,164.0,-53.79999923706055,24.0,,,27.0
2772.0,2026-09-25T15:28:51+00:00,1287.1300048828125,1.1419999599456787,875.6567732695602,164.0,-53.79999923706055,32.0,,,27.0
2778.0,2026-09-25T15:28:57+00:00,1293.81005859375,1.1130000352859497,898.472568101116,165.0,-53.599998474121094,31.0,,,27.0
2784.0,2026-09-25T15:29:03+00:00,1299.5799560546875,0.9620000123977661,1039.5010261044797,164.0,-53.400001525878906,24.0,,,27.0
2788.0,2026-09-25T15:29:07+00:00,1302.719970703125,0.7850000262260437,1273.8853077592717,167.0,-53.20000076293945,21.0,,,27.0
2794.0,2026-09-25T15:29:13+00:00,1307.02001953125,0.7170000076293945,1394.7001246294037,167.0,-53.20000076293945,20.0,,,27.0
2800.0,2026-09-25T15:29:19+00:00,1312.1500244140625,0.8550000190734863,1169.590617183426,169.0,-53.20000076293945,23.0,,,27.0
2806.0,2026-09-25T15:29:25+00:00,1317.4300537109375,0.8799999952316284,1136.363642521141,170.0,-53.0,26.0,,,27.0
2810.0,2026-09-25T15:29:29+00:00,1317.4300537109375,,,170.0,-53.0,0.0,,,27.0
2816.0,2026-09-25T15:29:35+00:00,1319.280029296875,0.1850000023841858,,167.0,-53.20000076293945,,,,27.0
2822.0,2026-09-25T15:29:41+00:00,1323.219970703125,0.6570000052452087,1522.0700030691403,165.0,-52.79999923706055,21.0,,,27.0
2828.0,2026-09-25T15:29:47+00:00,1323.219970703125,,,164.0,-53.0,,,,27.0
2833.0,2026-09-25T15:29:52+00:00,1323.219970703125,,,164.0,-53.0,,,,27.0
2833.0,2026-09-25T15:30:59+00:00,1323.219970703125,,,139.0,-54.0,15.0,,,28.0
2834.0,2026-09-25T15:31:00+00:00,1323.219970703125,,,140.0,-54.0,15.0,,,28.0
2835.0,2026-09-25T15:31:01+00:00,1323.219970703125,,,141.0,-54.0,15.0,,,28.0
2841.0,2026-09-25T15:31:07+00:00,1323.219970703125,,,141.0,-54.0,,,,28.0
2847.0,2026-09-25T15:31:13+00:00,1323.219970703125,,,143.0,-54.0,,,,28.0
2853.0,2026-09-25T15:31:19+00:00,1323.219970703125,,,142.0,-54.0,,,,28.0
2859.0,2026-09-25T15:31:25+00:00,1328.1600341796875,0.1340000033378601,,142.0,-53.79999923706055,47.0,,,28.0
2865.0,2026-09-25T15:31:31+00:00,1328.1600341796875,,,143.0,-53.599998474121094,47.0,,,28.0
2871.0,2026-09-25T15:31:37+00:00,1328.1600341796875,,,142.0,-53.79999923706055,,,,29.0
2877.0,2026-09-25T15:31:43+00:00,1329.1400146484375,0.05400000140070915,,143.0,-53.79999923706055,11.0,,,29.0
2883.0,2026-09-25T15:31:49+00:00,1329.1400146484375,,,143.0,-53.79999923706055,11.0,,,29.0
2889.0,2026-09-25T15:31:55+00:00,1329.1400146484375,,,143.0,-53.599998474121094,,,,29.0
2895.0,2026-09-25T15:32:01+00:00,1330.43994140625,0.07199999690055847,,143.0,-53.599998474121094,12.0,,,29.0
2901.0,2026-09-25T15:32:07+00:00,1331.31005859375,0.14499999582767487,,142.0,-53.400001525878906,12.0,,,29.0
2907.0,2026-09-25T15:32:13+00:00,1331.31005859375,,,141.0,-53.599998474121094,,,,29.0
2913.0,2026-09-25T15:32:19+00:00,1331.31005859375,,,141.0,-53.400001525878906,,,,29.0
2919.0,2026-09-25T15:32:25+00:00,1331.31005859375,,,142.0,-53.400001525878906,,,,29.0
2925.0,2026-09-25T15:32:31+00:00,1331.4100341796875,0.004000000189989805,,141.0,-53.599998474121094,,,,29.0
2929.0,2026-09-25T15:32:35+00:00,1331.9000244140625,0.12200000137090683,,140.0,-53.400001525878906,0.0,,,29.0
2934.0,2026-09-25T15:32:40+00:00,1338.3900146484375,1.2979999780654907,770.4160376723403,143.0,-53.400001525878906,47.0,,,29.0
2938.0,2026-09-25T15:32:44+00:00,1339.6400146484375,0.31299999356269836,3194.8882446212756,143.0,-53.0,47.0,,,29.0
2944.0,2026-09-25T15:32:50+00:00,1339.6400146484375,,,145.0,-53.0,,,,29.0
2950.0,2026-09-25T15:32:56+00:00,1343.5899658203125,0.32899999618530273,3039.5137130541784,145.0,-53.20000076293945,0.0,,,29.0
2956.0,2026-09-25T15:33:02+00:00,1343.5899658203125,,,144.0,-53.20000076293945,,,,29.0
2962.0,2026-09-25T15:33:08+00:00,1343.5899658203125,,,143.0,-52.79999923706055,,,,29.0
2968.0,2026-09-25T15:33:14+00:00,1343.5899658203125,,,144.0,-52.79999923706055,,,,30.0
2974.0,2026-09-25T15:33:20+00:00,1343.5899658203125,,,145.0,-52.79999923706055,,,,30.0
2980.0,2026-09-25T15:33:26+00:00,1343.5899658203125,,,145.0,-52.79999923706055,,,,30.0
2986.0,2026-09-25T15:33:32+00:00,1343.5899658203125,,,146.0,-53.0,,,,30.0
2992.0,2026-09-25T15:33:38+00:00,1344.3299560546875,0.017999999225139618,,145.0,-52.79999923706055,21.0,,,30.0
2998.0,2026-09-25T15:33:44+00:00,1345.0799560546875,0.125,,144.0,-52.599998474121094,0.0,,,30.0
3004.0,2026-09-25T15:33:50+00:00,1345.0799560546875,,,145.0,-52.599998474121094,,,,30.0
3010.0,2026-09-25T15:33:56+00:00,1345.0799560546875,,,145.0,-52.599998474121094,,,,30.0
3016.0,2026-09-25T15:34:02+00:00,1345.0799560546875,,,144.0,-52.599998474121094,,,,30.0
3022.0,2026-09-25T15:34:08+00:00,1345.0799560546875,,,144.0,-52.79999923706055,,,,30.0
3027.0,2026-09-25T15:34:13+00:00,1345.0799560546875,,,143.0,-52.79999923706055,,,,30.0
3033.0,2026-09-25T15:34:19+00:00,1345.0799560546875,,,143.0,-52.599998474121094,,,,30.0
3039.0,2026-09-25T15:34:25+00:00,1345.0799560546875,,,144.0,-52.20000076293945,,,,30.0
3045.0,2026-09-25T15:34:31+00:00,1345.0799560546875,,,146.0,-52.400001525878906,,,,30.0
3051.0,2026-09-25T15:34:37+00:00,1349.1099853515625,0.07599999755620956,,146.0,-52.0,0.0,,,30.0
3056.0,2026-09-25T15:34:42+00:00,1349.1099853515625,,,145.0,-52.0,0.0,,,30.0
3062.0,2026-09-25T15:34:48+00:00,1349.1099853515625,,,144.0,-52.0,,,,30.0
3068.0,2026-09-25T15:34:54+00:00,1349.1099853515625,,,144.0,-52.20000076293945,,,,30.0
3074.0,2026-09-25T15:35:00+00:00,1349.1099853515625,,,143.0,-52.0,,,,30.0
3080.0,2026-09-25T15:35:06+00:00,1349.1099853515625,,,143.0,-52.20000076293945,,,,31.0
3086.0,2026-09-25T15:35:12+00:00,1349.1099853515625,,,144.0,-52.20000076293945,,,,31.0
3092.0,2026-09-25T15:35:18+00:00,1352.93994140625,0.09300000220537186,,145.0,-52.0,0.0,,,31.0
3098.0,2026-09-25T15:35:24+00:00,1352.93994140625,,,145.0,-51.79999923706055,,,,31.0
3104.0,2026-09-25T15:35:30+00:00,1353.1500244140625,0.017999999225139618,,145.0,-52.20000076293945,4.0,,,31.0
3110.0,2026-09-25T15:35:36+00:00,1353.1500244140625,,,144.0,-52.20000076293945,0.0,,,31.0
3116.0,2026-09-25T15:35:42+00:00,1355.3900146484375,0.18700000643730164,,145.0,-52.20000076293945,33.0,,,31.0
3122.0,2026-09-25T15:35:48+00:00,1355.3900146484375,,,147.0,-52.0,,,,31.0
3128.0,2026-09-25T15:35:54+00:00,1355.3900146484375,,,148.0,-52.0,,,,31.0
3134.0,2026-09-25T15:36:00+00:00,1355.3900146484375,,,145.0,-52.0,,,,31.0
3140.0,2026-09-25T15:36:06+00:00,1355.3900146484375,,,145.0,-52.0,,,,31.0
3146.0,2026-09-25T15:36:12+00:00,1355.3900146484375,,,145.0,-51.79999923706055,,,,31.0
3152.0,2026-09-25T15:36:18+00:00,1355.3900146484375,,,145.0,-52.0,,,,31.0
3158.0,2026-09-25T15:36:24+00:00,1355.3900146484375,,,145.0,-51.79999923706055,,,,31.0
3164.0,2026-09-25T15:36:30+00:00,1355.719970703125,0.007000000216066837,,146.0,-51.79999923706055,0.0,,,31.0
3170.0,2026-09-25T15:36:36+00:00,1355.719970703125,,,147.0,-51.79999923706055,,,,31.0
3176.0,2026-09-25T15:36:42+00:00,1355.719970703125,,,148.0,-52.0,,,,31.0
3182.0,2026-09-25T15:36:48+00:00,1358.3599853515625,0.1469999998807907,,146.0,-51.79999923706055,0.0,,,31.0
3188.0,2026-09-25T15:36:54+00:00,1363.469970703125,0.8519999980926514,1173.708922815343,146.0,-52.0,42.0,,,31.0
3194.0,2026-09-25T15:37:00+00:00,1366.1300048828125,0.4429999887943268,2257.3364002143885,148.0,-51.79999923706055,42.0,,,31.0
3200.0,2026-09-25T15:37:06+00:00,1366.1300048828125,,,149.0,-51.79999923706055,,,,31.0
3206.0,2026-09-25T15:37:12+00:00,1366.1300048828125,,,150.0,-51.599998474121094,,,,31.0
3212.0,2026-09-25T15:37:18+00:00,1366.1300048828125,,,149.0,-51.79999923706055,,,,31.0
3218.0,2026-09-25T15:37:24+00:00,1366.1300048828125,,,148.0,-51.79999923706055,,,,31.0
3224.0,2026-09-25T15:37:30+00:00,1366.1300048828125,,,147.0,-51.599998474121094,,,,31.0
3230.0,2026-09-25T15:37:36+00:00,1366.1300048828125,,,147.0,-51.599998474121094,,,,31.0
3236.0,2026-09-25T15:37:42+00:00,1366.1300048828125,,,148.0,-51.599998474121094,,,,31.0
3242.0,2026-09-25T15:37:48+00:00,1366.1300048828125,,,148.0,-51.79999923706055,,,,31.0
3248.0,2026-09-25T15:37:54+00:00,1366.1300048828125,,,149.0,-51.599998474121094,,,,31.0
3254.0,2026-09-25T15:38:00+00:00,1370.469970703125,0.07199999690055847,,150.0,-51.79999923706055,24.0,,,31.0
3260.0,2026-09-25T15:38:06+00:00,1370.469970703125,,,150.0,-51.79999923706055,,,,31.0
3266.0,2026-09-25T15:38:12+00:00,1370.469970703125,,,149.0,-51.599998474121094,,,,31.0
3270.0,2026-09-25T15:38:16+00:00,1370.469970703125,,,148.0,-51.599998474121094,,,,31.0
3276.0,2026-09-25T15:38:22+00:00,1370.800048828125,0.014999999664723873,,149.0,-51.79999923706055,6.0,,,31.0
3282.0,2026-09-25T15:38:28+00:00,1376.1300048828125,0.8880000114440918,1126.1261116131864,149.0,-52.0,13.0,,,31.0
3288.0,2026-09-25T15:38:34+00:00,1382.5899658203125,1.0770000219345093,928.5050878678705,148.0,-51.79999923706055,41.0,,,31.0
3294.0,2026-09-25T15:38:40+00:00,1385.75,0.5270000100135803,1897.5331707758999,149.0,-52.0,0.0,,,31.0
3300.0,2026-09-25T15:38:46+00:00,1385.75,,,149.0,-51.79999923706055,,,,31.0
3306.0,2026-09-25T15:38:52+00:00,1386.9000244140625,0.09600000083446503,,148.0,-52.0,10.0,,,31.0
3312.0,2026-09-25T15:38:58+00:00,1388.3599853515625,0.24300000071525574,,150.0,-51.79999923706055,16.0,,,31.0
3318.0,2026-09-25T15:39:04+00:00,1388.3599853515625,,,150.0,-51.599998474121094,16.0,,,31.0
3324.0,2026-09-25T15:39:10+00:00,1388.3599853515625,,,150.0,-51.599998474121094,,,,31.0
3330.0,2026-09-25T15:39:16+00:00,1393.1700439453125,0.2669999897480011,,149.0,-51.599998474121094,17.0,,,31.0
3336.0,2026-09-25T15:39:22+00:00,1393.1700439453125,,,148.0,-51.79999923706055,0.0,,,31.0
3342.0,2026-09-25T15:39:28+00:00,1393.1700439453125,,,148.0,-51.599998474121094,,,,31.0
3348.0,2026-09-25T15:39:34+00:00,1393.1700439453125,,,148.0,-51.400001525878906,,,,31.0
3354.0,2026-09-25T15:39:40+00:00,1393.1700439453125,,,148.0,-51.599998474121094,,,,31.0
3360.0,2026-09-25T15:39:46+00:00,1393.6400146484375,0.01600000075995922,,148.0,-51.599998474121094,9.0,,,32.0
3366.0,2026-09-25T15:39:52+00:00,1393.6400146484375,,,149.0,-51.599998474121094,,,,32.0
3372.0,2026-09-25T15:39:58+00:00,1393.6400146484375,,,148.0,-51.79999923706055,,,,32.0
3378.0,2026-09-25T15:40:04+00:00,1393.6400146484375,,,148.0,-51.79999923706055,,,,32.0
3384.0,2026-09-25T15:40:10+00:00,1393.6400146484375,,,148.0,-51.79999923706055,,,,32.0
3390.0,2026-09-25T15:40:16+00:00,1395.9200439453125,0.07599999755620956,,148.0,-51.599998474121094,28.0,,,32.0
3396.0,2026-09-25T15:40:22+00:00,1398.199951171875,0.3799999952316284,2631.5789803903854,150.0,-51.400001525878906,28.0,,,32.0
3402.0,2026-09-25T15:40:28+00:00,1398.199951171875,,,151.0,-51.400001525878906,,,,32.0
3408.0,2026-09-25T15:40:34+00:00,1398.199951171875,,,151.0,-51.599998474121094,,,,32.0
3414.0,2026-09-25T15:40:40+00:00,1398.199951171875,,,150.0,-51.400001525878906,,,,32.0
3420.0,2026-09-25T15:40:46+00:00,1398.199951171875,,,150.0,-51.400001525878906,,,,32.0
3426.0,2026-09-25T15:40:52+00:00,1398.199951171875,,,149.0,-51.400001525878906,,,,32.0
3432.0,2026-09-25T15:40:58+00:00,1398.199951171875,,,149.0,-51.599998474121094,,,,32.0
3438.0,2026-09-25T15:41:04+00:00,1398.199951171875,,,148.0,-51.20000076293945,,,,32.0
3444.0,2026-09-25T15:41:10+00:00,1398.199951171875,,,147.0,-51.400001525878906,,,,32.0
3450.0,2026-09-25T15:41:16+00:00,1403.3900146484375,0.09600000083446503,,148.0,-51.599998474121094,33.0,,,32.0
3456.0,2026-09-25T15:41:22+00:00,1403.3900146484375,,,148.0,-51.599998474121094,,,,32.0
3462.0,2026-09-25T15:41:28+00:00,1403.3900146484375,,,149.0,-51.400001525878906,,,,32.0
3468.0,2026-09-25T15:41:34+00:00,1403.3900146484375,,,148.0,-51.20000076293945,,,,32.0
3474.0,2026-09-25T15:41:40+00:00,1403.3900146484375,,,147.0,-51.20000076293945,,,,32.0
3480.0,2026-09-25T15:41:46+00:00,1403.3900146484375,,,148.0,-51.400001525878906,,,,32.0
3486.0,2026-09-25T15:41:52+00:00,1403.3900146484375,,,148.0,-51.20000076293945,,,,32.0
3492.0,2026-09-25T15:41:58+00:00,1406.800048828125,0.08100000023841858,,148.0,-51.20000076293945,31.0,,,32.0
3498.0,2026-09-25T15:42:04+00:00,1406.800048828125,,,147.0,-51.0,,,,32.0
3500.0,2026-09-25T15:42:06+00:00,1406.800048828125,,,147.0,-51.0,,,,32.0
3506.0,2026-09-25T15:42:12+00:00,1406.800048828125,,,147.0,-51.20000076293945,,,,32.0
3512.0,2026-09-25T15:42:18+00:00,1406.800048828125,,,147.0,-51.0,,,,32.0
3518.0,2026-09-25T15:42:24+00:00,1406.800048828125,,,149.0,-51.0,,,,32.0
3524.0,2026-09-25T15:42:30+00:00,1406.800048828125,,,149.0,-50.79999923706055,,,,32.0
3530.0,2026-09-25T15:42:36+00:00,1406.800048828125,,,150.0,-51.0,,,,32.0
3536.0,2026-09-25T15:42:42+00:00,1406.800048828125,,,150.0,-51.0,,,,32.0
3539.0,2026-09-25T15:42:45+00:00,1406.800048828125,,,150.0,-51.0,,,,32.0
3545.0,2026-09-25T15:42:51+00:00,1409.2900390625,0.04699999839067459,,150.0,-51.0,0.0,,,32.0
3551.0,2026-09-25T15:42:57+00:00,1412.1800537109375,0.4819999933242798,2074.6888254150253,150.0,-51.0,19.0,,,32.0
3557.0,2026-09-25T15:43:03+00:00,1412.4200439453125,0.03999999910593033,,152.0,-50.79999923706055,4.0,,,32.0
3563.0,2026-09-25T15:43:09+00:00,1412.5699462890625,0.02500000037252903,,152.0,-50.599998474121094,6.0,,,32.0
3569.0,2026-09-25T15:43:15+00:00,1414.3199462890625,0.2919999957084656,,152.0,-50.599998474121094,16.0,,,32.0
3575.0,2026-09-25T15:43:21+00:00,1415.510009765625,0.1979999989271164,,152.0,-50.20000076293945,12.0,,,32.0
3581.0,2026-09-25T15:43:27+00:00,1416.6199951171875,0.1850000023841858,,150.0,-50.400001525878906,13.0,,,32.0
3587.0,2026-09-25T15:43:33+00:00,1418.97998046875,0.3930000066757202,2544.5292188637018,149.0,-50.20000076293945,27.0,,,32.0
3591.0,2026-09-25T15:43:37+00:00,1418.97998046875,,,149.0,-49.79999923706055,27.0,,,32.0
3597.0,2026-09-25T15:43:43+00:00,1418.97998046875,,,148.0,-50.0,,,,32.0
3603.0,2026-09-25T15:43:49+00:00,1423.6700439453125,0.2930000126361847,,148.0,-50.20000076293945,13.0,,,32.0
3609.0,2026-09-25T15:43:55+00:00,1424.1700439453125,0.08299999684095383,,149.0,-50.0,0.0,,,32.0
3615.0,2026-09-25T15:44:01+00:00,1427.800048828125,0.6050000190734863,1652.8925098736815,149.0,-50.0,41.0,,,32.0
3621.0,2026-09-25T15:44:07+00:00,1427.800048828125,,,149.0,-50.0,41.0,,,32.0
3627.0,2026-09-25T15:44:13+00:00,1427.800048828125,,,150.0,-49.79999923706055,,,,32.0
3633.0,2026-09-25T15:44:19+00:00,1427.800048828125,,,149.0,-49.79999923706055,,,,32.0
3639.0,2026-09-25T15:44:25+00:00,1427.800048828125,,,149.0,-50.20000076293945,,,,32.0
3645.0,2026-09-25T15:44:31+00:00,1427.800048828125,,,147.0,-50.0,,,,32.0
3651.0,2026-09-25T15:44:37+00:00,1427.800048828125,,,147.0,-50.0,,,,32.0
3657.0,2026-09-25T15:44:43+00:00,1427.800048828125,,,146.0,-50.20000076293945,,,,32.0
3663.0,2026-09-25T15:44:49+00:00,1427.800048828125,,,146.0,-49.79999923706055,,,,32.0
3669.0,2026-09-25T15:44:55+00:00,1427.800048828125,,,148.0,-49.79999923706055,,,,32.0
3675.0,2026-09-25T15:45:01+00:00,1427.800048828125,,,147.0,-50.0,,,,32.0
3681.0,2026-09-25T15:45:07+00:00,1432.949951171875,0.07800000160932541,,148.0,-50.0,38.0,,,32.0
3687.0,2026-09-25T15:45:13+00:00,1433.719970703125,0.12800000607967377,,148.0,-50.0,18.0,,,32.0
3693.0,2026-09-25T15:45:19+00:00,1434.489990234375,0.12800000607967377,,149.0,-49.79999923706055,0.0,,,32.0
3699.0,2026-09-25T15:45:25+00:00,1434.489990234375,,,148.0,-49.599998474121094,,,,32.0
3705.0,2026-09-25T15:45:31+00:00,1434.489990234375,,,147.0,-49.599998474121094,,,,32.0
3711.0,2026-09-25T15:45:37+00:00,1434.489990234375,,,145.0,-49.599998474121094,,,,32.0
3717.0,2026-09-25T15:45:43+00:00,1434.489990234375,,,144.0,-49.79999923706055,,,,32.0
3723.0,2026-09-25T15:45:49+00:00,1434.489990234375,,,144.0,-49.599998474121094,,,,32.0
3729.0,2026-09-25T15:45:55+00:00,1434.489990234375,,,144.0,-50.0,,,,32.0
3735.0,2026-09-25T15:46:01+00:00,1440.93994140625,0.15399999916553497,,145.0,-49.79999923706055,41.0,,,32.0
3741.0,2026-09-25T15:46:07+00:00,1445.1800537109375,0.7070000171661377,1414.4271226587684,146.0,-49.400001525878906,20.0,,,32.0
3747.0,2026-09-25T15:46:13+00:00,1445.1800537109375,,,146.0,-49.20000076293945,,,,32.0
3753.0,2026-09-25T15:46:19+00:00,1445.1800537109375,,,146.0,-49.400001525878906,,,,32.0
3759.0,2026-09-25T15:46:25+00:00,1445.1800537109375,,,147.0,-49.599998474121094,,,,32.0
3765.0,2026-09-25T15:46:31+00:00,1445.1800537109375,,,147.0,-49.400001525878906,,,,32.0
3771.0,2026-09-25T15:46:37+00:00,1445.1800537109375,,,146.0,-49.599998474121094,,,,32.0
3777.0,2026-09-25T15:46:43+00:00,1445.1800537109375,,,146.0,-49.599998474121094,,,,32.0
3783.0,2026-09-25T15:46:49+00:00,1445.1800537109375,,,146.0,-49.599998474121094,,,,32.0
3789.0,2026-09-25T15:46:55+00:00,1445.1800537109375,,,147.0,-49.599998474121094,,,,32.0
